protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
calm-mesh,3,600.0,43,21,22,0.714286,0.714286,0.998145,2.46039,2.306927,2.46039,2.431616,2.647424,15,15,1076,1634,533,1101,32,117.543424,39.270364,0.065451,46.547196,179.619832,226.167028,0.207303,0.107739,0.145896,11765,68301,80066,0.146941,54686,0.683012,5166,988,1028,41,21,16,0,21,0,0,0.780242,0.673807,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,16,16,0.7619047619047619,0.03988326848249027,0,2.125,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
smart-calm,3,600.0,43,21,22,0.52381,0.571429,0.95269,2.269417,2.133067,2.269417,2.352486,2.53952,12,11,1027,1576,482,1094,25,113.371136,39.278039,0.065463,44.89497,174.658715,219.553685,0.211516,0.109221,0.147292,10916,66308,77224,0.141355,54319,0.703395,5192,947,1029,40,21,15,0,21,0,0,0.786874,0.694162,2,41,11.136534,1,12,9,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,15,15,0.7142857142857143,0.038872691933916424,0,2.1333333333333333,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
smart-calm-static,3,600.0,43,21,22,0.714286,0.714286,0.998145,2.46039,2.306927,2.46039,2.431616,2.647424,15,15,1076,1634,533,1101,32,117.543424,39.270364,0.065451,46.547196,179.619832,226.167028,0.207303,0.107739,0.145896,11765,68301,80066,0.146941,54686,0.683012,5166,988,1028,41,21,16,0,21,0,0,0.780242,0.673807,0,0,0.0,1,0,21,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,16,16,0.7619047619047619,0.03988326848249027,0,2.125,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
smart-calm-no-fallback,3,600.0,43,21,22,0.52381,0.571429,0.95269,2.269417,2.133067,2.269417,2.352486,2.53952,12,11,1027,1576,482,1094,25,113.371136,39.278039,0.065463,44.89497,174.658715,219.553685,0.211516,0.109221,0.147292,10916,66308,77224,0.141355,54319,0.703395,5192,947,1029,40,21,15,0,21,0,0,0.786874,0.694162,2,41,11.136534,1,12,9,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,15,15,0.7142857142857143,0.038872691933916424,0,2.1333333333333333,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
smart-calm-no-confidence,3,600.0,43,21,22,0.428571,0.47619,0.998145,2.339214,2.233357,2.339214,2.366874,2.431616,10,9,1076,1565,484,1081,17,112.57984,37.877184,0.063129,44.581617,173.003379,217.584995,0.200539,0.10376,0.117709,10636,66049,76685,0.138697,53778,0.701284,5207,981,1029,35,21,14,0,21,0,0,0.700567,0.690735,3,41,4.468925,2,5,16,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,14,10,0.6666666666666666,0.034013605442176874,0,1.7857142857142858,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
meshtastic-like,4,600.0,46,23,23,0.521739,1.0,0.999113,0.834844,0.817302,0.834844,1.452209,1.496564,23,12,1126,739,704,35,35,53.160704,27.216181,0.04536,21.051639,85.17033,106.221969,0.093341,0.046714,0.164913,8634,27577,36211,0.238436,24309,0.671315,5364,2143,0,0,0,0,0,0,0,0,0.0,0.047361,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
meshcore-like,4,600.0,46,23,23,0.434783,0.434783,1.0,2.388454,2.25897,2.388454,2.287744,2.431616,10,10,1127,2299,1171,1128,18,165.380864,50.382622,0.083971,65.490822,252.46928,317.960102,0.279648,0.145454,0.146192,13595,99056,112651,0.120682,79460,0.705364,8494,0,1078,32,23,13,0,23,0,0,0.0,0.490648,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,13,9,0.5652173913043478,0.029684601113172542,0,1.6923076923076923,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
calm-mesh,4,600.0,46,23,23,0.652174,0.652174,1.0,2.446003,2.297335,2.446003,2.330906,2.496358,15,15,1127,1694,492,1202,31,121.859584,43.703279,0.072839,48.256395,188.021212,236.277607,0.206898,0.106707,0.154818,13385,69621,83006,0.161253,56517,0.680878,6509,1069,1126,45,23,18,0,23,0,0,0.789645,0.709563,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,18,17,0.782608695652174,0.03996447602131439,0,2.0,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
smart-calm,4,600.0,46,23,23,0.652174,0.695652,0.999113,2.77267,2.571736,2.77267,2.831616,3.252682,16,15,1126,1707,499,1208,35,122.794752,44.557118,0.074262,48.626722,189.676547,238.303269,0.208855,0.10762,0.167454,12843,70800,83643,0.153545,57824,0.691319,6121,1111,1126,47,23,16,0,23,27,0,0.776438,0.707674,3,43,21.376683,2,6,3,14,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,16,15,0.6956521739130435,0.041740674955595025,0,2.0625,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
smart-calm-static,4,600.0,46,23,23,0.652174,0.652174,1.0,2.446003,2.297335,2.446003,2.330906,2.496358,15,15,1127,1694,492,1202,31,121.859584,43.703279,0.072839,48.256395,188.021212,236.277607,0.206898,0.106707,0.154818,13385,69621,83006,0.161253,56517,0.680878,6509,1069,1126,45,23,18,0,23,0,0,0.789645,0.709563,0,0,0.0,1,0,23,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,18,17,0.782608695652174,0.03996447602131439,0,2.0,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
smart-calm-no-fallback,4,600.0,46,23,23,0.608696,0.695652,0.999113,2.704174,2.571736,2.704174,2.831616,3.047424,16,14,1126,1686,480,1206,33,121.284096,43.484215,0.072474,48.028502,187.436831,235.465334,0.206549,0.10639,0.16739,12452,70162,82614,0.150725,57437,0.695245,5844,1046,1126,47,23,16,0,23,0,0,0.776438,0.715302,3,43,19.079828,2,6,3,14,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,16,15,0.6956521739130435,0.041740674955595025,0,2.0625,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
smart-calm-no-confidence,4,600.0,46,23,23,0.434783,0.434783,0.997338,2.708454,2.57897,2.708454,2.766874,2.95031,10,10,1124,1668,488,1180,18,119.989248,42.794033,0.071323,47.515742,185.268024,232.783766,0.205277,0.105811,0.149607,12385,69347,81732,0.151532,56589,0.692373,6739,1049,1127,35,23,16,0,23,0,0,0.689486,0.707434,3,42,6.595347,2,1,5,17,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,16,10,0.6956521739130435,0.031055900621118012,0,1.6875,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
meshtastic-like,5,600.0,34,17,17,0.529412,1.0,1.0,1.160216,0.944776,1.160216,2.551738,2.886792,17,9,833,472,445,27,27,33.953792,19.52758,0.032546,13.445702,54.941501,68.387203,0.08122,0.040325,0.208701,6722,16406,23128,0.290643,14668,0.63421,4233,1587,0,0,0,0,0,0,0,0,0.0,0.057203,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
meshcore-like,5,600.0,34,17,17,0.411765,0.529412,1.0,2.369957,2.239787,2.369957,2.287744,2.431616,9,7,833,1740,868,872,14,125.16864,38.788495,0.064647,49.566781,192.622898,242.18968,0.288321,0.14901,0.188989,9988,75272,85260,0.117148,61688,0.723528,6103,0,833,25,17,12,0,17,0,0,0.0,0.501149,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,12,7,0.7058823529411765,0.030012004801920768,0,1.5833333333333333,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
calm-mesh,5,600.0,34,17,17,0.705882,0.705882,0.9988,2.431616,2.287744,2.431616,2.287744,2.431616,12,12,832,1290,401,889,24,92.79744,33.678908,0.056132,36.747786,143.994657,180.742444,0.21415,0.10995,0.205018,9875,53335,63210,0.156225,44033,0.696614,4722,786,833,32,17,14,0,17,0,0,0.808444,0.689147,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,14,14,0.8235294117647058,0.03841536614645858,0,2.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
smart-calm,5,600.0,34,17,17,0.529412,0.705882,1.0,2.322261,2.182116,2.322261,2.451739,2.561101,12,9,833,1257,369,888,23,90.423552,32.98188,0.05497,35.807727,140.395463,176.20319,0.209267,0.107391,0.19391,9928,51665,61593,0.161187,42642,0.692319,5098,827,833,32,17,11,0,17,29,1,0.793331,0.706444,4,37,11.585577,1,8,9,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,11,11,0.6470588235294118,0.03841536614645858,0,2.090909090909091,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
smart-calm-static,5,600.0,34,17,17,0.705882,0.705882,0.9988,2.431616,2.287744,2.431616,2.287744,2.431616,12,12,832,1290,401,889,24,92.79744,33.678908,0.056132,36.747786,143.994657,180.742444,0.21415,0.10995,0.205018,9875,53335,63210,0.156225,44033,0.696614,4722,786,833,32,17,14,0,17,0,0,0.808444,0.689147,0,0,0.0,1,0,17,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,14,14,0.8235294117647058,0.03841536614645858,0,2.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
smart-calm-no-fallback,5,600.0,34,17,17,0.705882,0.764706,0.997599,2.431616,2.287744,2.431616,2.447744,2.611616,13,12,831,1256,367,889,25,90.351616,33.926863,0.056545,35.77924,140.468816,176.248056,0.209072,0.107179,0.186654,9873,51671,61544,0.160422,42803,0.695486,4545,788,833,31,17,15,0,17,0,1,0.793533,0.707803,4,37,21.794918,1,4,12,1,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,15,15,0.8823529411764706,0.03721488595438175,0,2.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
smart-calm-no-confidence,5,600.0,34,17,17,0.352941,0.470588,0.997599,2.293013,2.157366,2.293013,2.410327,2.431616,8,6,831,1239,370,869,12,89.128704,31.307456,0.052179,35.294967,138.026157,173.321124,0.207074,0.106486,0.180023,8736,51975,60711,0.143895,42867,0.706083,5015,796,833,24,17,10,0,17,29,1,0.676794,0.701372,6,36,2.424667,1,5,12,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,10,5,0.5882352941176471,0.028811524609843937,0,1.5,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
meshtastic-like,6,600.0,47,29,18,0.448276,0.965517,1.0,0.604716,0.673247,0.604716,1.318237,1.517467,28,13,882,820,782,38,38,58.98752,30.330218,0.05055,23.359058,94.689122,118.04818,0.131897,0.065908,0.190193,9142,31038,40180,0.227526,27614,0.687257,5872,2143,0,0,0,0,0,0,0,0,0.0,0.046341,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.4490628817025776,0.9982897552412866,0.9999940431524645,0.9999999923047626,0.9999999999999774,0.17714285714285713,0.053061224489795916
meshcore-like,6,600.0,47,29,18,0.448276,0.517241,0.944444,1.84834,1.811012,1.84834,2.287744,2.431616,15,13,833,2114,880,1234,24,152.072704,45.905654,0.076509,60.220791,233.470817,293.691607,0.347153,0.179755,0.205451,11439,92147,103586,0.11043,75382,0.727724,6019,0,1176,34,24,15,4,25,0,0,0.0,0.583728,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,15,10,0.625,0.02891156462585034,0,1.6666666666666667,0.4490628817025776,0.9982897552412866,0.9999940431524645,0.9999999923047626,0.9999999999999774,0.17714285714285713,0.053061224489795916
